StartTime,ForecastTime,ActualPower_MW,PredictedPower_MW
2018/08/27 22:00:00,2018/08/28 22:00:00,0,-0.02327983
2018/08/27 22:15:00,2018/08/28 22:15:00,0,-0.02327983
2018/08/27 22:30:00,2018/08/28 22:30:00,0,-0.02327983
2018/08/27 22:45:00,2018/08/28 22:45:00,0,-0.006903316
2018/08/27 23:00:00,2018/08/28 23:00:00,0,-0.02309154
2018/08/27 23:15:00,2018/08/28 23:15:00,0,-0.05571636
2018/08/27 23:30:00,2018/08/28 23:30:00,0,-0.03931256
2018/08/27 23:45:00,2018/08/28 23:45:00,0,-0.008424189
2018/08/28 00:00:00,2018/08/29 00:00:00,0,-0.009641225
2018/08/28 00:15:00,2018/08/29 00:15:00,0,0.006522412
2018/08/28 00:30:00,2018/08/29 00:30:00,0,0.006650212
2018/08/28 00:45:00,2018/08/29 00:45:00,0,-0.009648063
2018/08/28 01:00:00,2018/08/29 01:00:00,0,0.006572955
2018/08/28 01:15:00,2018/08/29 01:15:00,0,0.006572955
2018/08/28 01:30:00,2018/08/29 01:30:00,0,0.006572955
2018/08/28 01:45:00,2018/08/29 01:45:00,0,0.006572955
2018/08/28 02:00:00,2018/08/29 02:00:00,0,0.006572955
2018/08/28 02:15:00,2018/08/29 02:15:00,0,0.006572955
2018/08/28 02:30:00,2018/08/29 02:30:00,0,0.02292851
2018/08/28 02:45:00,2018/08/29 02:45:00,0,0.02292851
2018/08/28 03:00:00,2018/08/29 03:00:00,0,0.006759107
2018/08/28 03:15:00,2018/08/29 03:15:00,0,-0.009596453
2018/08/28 03:30:00,2018/08/29 03:30:00,0,-0.02022183
2018/08/28 03:45:00,2018/08/29 03:45:00,0,-0.02022183
2018/08/28 04:00:00,2018/08/29 04:00:00,0,-0.02022183
2018/08/28 04:15:00,2018/08/29 04:15:00,0,-0.03664074
2018/08/28 04:30:00,2018/08/29 04:30:00,0,-0.03664074
2018/08/28 04:45:00,2018/08/29 04:45:00,0,-0.004150745
2018/08/28 05:00:00,2018/08/29 05:00:00,0,-0.03730329
2018/08/28 05:15:00,2018/08/29 05:15:00,0,0.01213793
2018/08/28 05:30:00,2018/08/29 05:30:00,0,0.02843621
2018/08/28 05:45:00,2018/08/29 05:45:00,0,0.02843621
2018/08/28 06:00:00,2018/08/29 06:00:00,0.142078,0.09100715
2018/08/28 06:15:00,2018/08/29 06:15:00,0.266396,0.1723388
2018/08/28 06:30:00,2018/08/29 06:30:00,0.781428,0.2543968
2018/08/28 06:45:00,2018/08/29 06:45:00,1.34974,0.3195291
2018/08/28 07:00:00,2018/08/29 07:00:00,2.00685,0.3519067
2018/08/28 07:15:00,2018/08/29 07:15:00,3.498667,0.4333919
2018/08/28 07:30:00,2018/08/29 07:30:00,4.599771,0.5795354
2018/08/28 07:45:00,2018/08/29 07:45:00,4.919446,0.6762357
2018/08/28 08:00:00,2018/08/29 08:00:00,5.80741974485515,0.7916185
2018/08/28 08:15:00,2018/08/29 08:15:00,6.32580100810791,0.8710708
2018/08/28 08:30:00,2018/08/29 08:30:00,6.82198966654016,0.9197236
2018/08/28 08:45:00,2018/08/29 08:45:00,7.29386096414023,0.9197236
2018/08/28 09:00:00,2018/08/29 09:00:00,7.7393942755688,0.9197236
2018/08/28 09:15:00,2018/08/29 09:15:00,6.411263,0.9197236
2018/08/28 09:30:00,2018/08/29 09:30:00,5.771913,0.9197236
2018/08/28 09:45:00,2018/08/29 09:45:00,8.89950028903215,0.9197236
2018/08/28 10:00:00,2018/08/29 10:00:00,7.494607,0.9197236
2018/08/28 10:15:00,2018/08/29 10:15:00,8.311555,0.9197236
2018/08/28 10:30:00,2018/08/29 10:30:00,6.269186,0.9197236
2018/08/28 10:45:00,2018/08/29 10:45:00,9.97656197306329,0.9197236
2018/08/28 11:00:00,2018/08/29 11:00:00,9.679054,0.9197236
2018/08/28 11:15:00,2018/08/29 11:15:00,10.2923763028174,0.9197236
2018/08/28 11:30:00,2018/08/29 11:30:00,10.391813119059,0.9197236
2018/08/28 11:45:00,2018/08/29 11:45:00,10.4516460423955,0.9197236
2018/08/28 12:00:00,2018/08/29 12:00:00,10.4716188590634,0.9197236
2018/08/28 12:15:00,2018/08/29 12:15:00,10.4516460423955,0.9197236
2018/08/28 12:30:00,2018/08/29 12:30:00,10.391813119059,0.9197236
2018/08/28 12:45:00,2018/08/29 12:45:00,10.2923763028174,0.9197236
2018/08/28 13:00:00,2018/08/29 13:00:00,10.1537613973836,0.9197236
2018/08/28 13:15:00,2018/08/29 13:15:00,9.97656197306329,0.9197236
2018/08/28 13:30:00,2018/08/29 13:30:00,9.76153682499549,0.9197236
2018/08/28 13:45:00,2018/08/29 13:45:00,9.50960672387552,0.9197236
2018/08/28 14:00:00,2018/08/29 14:00:00,9.22185047307338,0.9197236
2018/08/28 14:15:00,2018/08/29 14:15:00,8.89950028903215,0.9197236
2018/08/28 14:30:00,2018/08/29 14:30:00,8.543936524728,0.9197236
2018/08/28 14:45:00,2018/08/29 14:45:00,8.15668175878682,0.9197236
2018/08/28 15:00:00,2018/08/29 15:00:00,7.7393942755688,0.9197236
2018/08/28 15:15:00,2018/08/29 15:15:00,7.29386096414023,0.9197236
2018/08/28 15:30:00,2018/08/29 15:30:00,6.82198966654016,0.9197236
2018/08/28 15:45:00,2018/08/29 15:45:00,6.32580100810791,0.9197236
2018/08/28 16:00:00,2018/08/29 16:00:00,5.80741974485515,0.9197236
2018/08/28 16:15:00,2018/08/29 16:15:00,5.26906566493448,0.9197236
2018/08/28 16:30:00,2018/08/29 16:30:00,4.71304408316574,0.8713841
2018/08/28 16:45:00,2018/08/29 16:45:00,4.14173596932405,0.8713841
2018/08/28 17:00:00,2018/08/29 17:00:00,3.55758775246169,0.8389589
2018/08/28 17:15:00,2018/08/29 17:15:00,2.96310084492333,0.7742714
2018/08/28 17:30:00,2018/08/29 17:30:00,2.00685,0.692938
2018/08/28 17:45:00,2018/08/29 17:45:00,1.31422,0.5001779
2018/08/28 18:00:00,2018/08/29 18:00:00,0.586071,0.4156196
2018/08/28 18:15:00,2018/08/29 18:15:00,0.301915,0.3504926
2018/08/28 18:30:00,2018/08/29 18:30:00,0,0.2853547
2018/08/28 18:45:00,2018/08/29 18:45:00,0,0.05869303
2018/08/28 19:00:00,2018/08/29 19:00:00,0,0.05857863
2018/08/28 19:15:00,2018/08/29 19:15:00,0,0.01125083
2018/08/28 19:30:00,2018/08/29 19:30:00,0,0.01125083
2018/08/28 19:45:00,2018/08/29 19:45:00,0,-0.006669336
2018/08/28 20:00:00,2018/08/29 20:00:00,0,0.007132145
2018/08/28 20:15:00,2018/08/29 20:15:00,0,-0.03947108
2018/08/28 20:30:00,2018/08/29 20:30:00,0,-0.02324359
2018/08/28 20:45:00,2018/08/29 20:45:00,0,-0.02324359
2018/08/28 21:00:00,2018/08/29 21:00:00,0,-0.02324359
2018/08/28 21:15:00,2018/08/29 21:15:00,0,-0.02332097
2018/08/28 21:30:00,2018/08/29 21:30:00,0,-0.03968363
2018/08/28 21:45:00,2018/08/29 21:45:00,0,-0.03968363
2018/08/28 22:00:00,2018/08/29 22:00:00,0,-0.03968363
2018/08/28 22:15:00,2018/08/29 22:15:00,0,-0.03968363
2018/08/28 22:30:00,2018/08/29 22:30:00,0,-0.02330711
2018/08/28 22:45:00,2018/08/29 22:45:00,0,-0.02330711
2018/08/28 23:00:00,2018/08/29 23:00:00,0,-0.02492055
2018/08/28 23:15:00,2018/08/29 23:15:00,0,-0.008606968
2018/08/28 23:30:00,2018/08/29 23:30:00,0,-0.008606968
2018/08/28 23:45:00,2018/08/29 23:45:00,0,-0.009641225
2018/08/29 00:00:00,2018/08/30 00:00:00,0,-0.009641225
2018/08/29 00:15:00,2018/08/30 00:15:00,0,0.006579793
2018/08/29 00:30:00,2018/08/30 00:30:00,0,0.006572955
2018/08/29 00:45:00,2018/08/30 00:45:00,0,0.006572955
2018/08/29 01:00:00,2018/08/30 01:00:00,0,0.006572955
2018/08/29 01:15:00,2018/08/30 01:15:00,0,0.006572955
2018/08/29 01:30:00,2018/08/30 01:30:00,0,0.006572955
2018/08/29 01:45:00,2018/08/30 01:45:00,0,0.006572955
2018/08/29 02:00:00,2018/08/30 02:00:00,0,0.006572955
2018/08/29 02:15:00,2018/08/30 02:15:00,0,0.006572955
2018/08/29 02:30:00,2018/08/30 02:30:00,0,0.006572955
2018/08/29 02:45:00,2018/08/30 02:45:00,0,0.02292851
2018/08/29 03:00:00,2018/08/30 03:00:00,0,0.006572955
2018/08/29 03:15:00,2018/08/30 03:15:00,0,0.007741753
2018/08/29 03:30:00,2018/08/30 03:30:00,0,-0.04120212
2018/08/29 03:45:00,2018/08/30 03:45:00,0,-0.04120212
2018/08/29 04:00:00,2018/08/30 04:00:00,0,-0.04120212
2018/08/29 04:15:00,2018/08/30 04:15:00,0,-0.02495713
2018/08/29 04:30:00,2018/08/30 04:30:00,0,-0.02038906
2018/08/29 04:45:00,2018/08/30 04:45:00,0,-0.03681802
2018/08/29 05:00:00,2018/08/30 05:00:00,0,0.0121396
2018/08/29 05:15:00,2018/08/30 05:15:00,0,0.0121396
2018/08/29 05:30:00,2018/08/30 05:30:00,0,0.04465206
2018/08/29 05:45:00,2018/08/30 05:45:00,0,0.1096453
2018/08/29 06:00:00,2018/08/30 06:00:00,0.053279,0.1913952
2018/08/29 06:15:00,2018/08/30 06:15:00,0.355195,0.270624
2018/08/29 06:30:00,2018/08/30 06:30:00,1.065584,0.3698581
2018/08/29 06:45:00,2018/08/30 06:45:00,1.847012,0.4820502
2018/08/29 07:00:00,2018/08/30 07:00:00,2.486363,0.6145096
2018/08/29 07:15:00,2018/08/30 07:15:00,2.859317,0.6794603
2018/08/29 07:30:00,2018/08/30 07:30:00,4.66856095418205,0.7270536
2018/08/29 07:45:00,2018/08/30 07:45:00,3.090194,0.8547665
2018/08/29 08:00:00,2018/08/30 08:00:00,2.504122,0.9197236
2018/08/29 08:15:00,2018/08/30 08:15:00,2.823797,0.9197236
2018/08/29 08:30:00,2018/08/30 08:30:00,2.6462,0.9197236
2018/08/29 08:45:00,2018/08/30 08:45:00,2.894836,0.9197236
2018/08/29 09:00:00,2018/08/30 09:00:00,2.894836,0.9197236
2018/08/29 09:15:00,2018/08/30 09:15:00,1.793733,0.9197236
2018/08/29 09:30:00,2018/08/30 09:30:00,1.633895,0.9197236
2018/08/29 09:45:00,2018/08/30 09:45:00,2.521882,0.9197236
2018/08/29 10:00:00,2018/08/30 10:00:00,1.34974,0.9197236
2018/08/29 10:15:00,2018/08/30 10:15:00,1.34974,0.9197236
2018/08/29 10:30:00,2018/08/30 10:30:00,3.498667,0.9197236
2018/08/29 10:45:00,2018/08/30 10:45:00,3.090194,0.9197236
2018/08/29 11:00:00,2018/08/30 11:00:00,10.1147116848551,0.9197236
2018/08/29 11:15:00,2018/08/30 11:15:00,10.253465019188,0.9197236
2018/08/29 11:30:00,2018/08/30 11:30:00,10.3530011388123,0.9197236
2018/08/29 11:45:00,2018/08/30 11:45:00,10.4128938147828,0.9197236
2018/08/29 12:00:00,2018/08/30 12:00:00,10.01649,0.9197236
2018/08/29 12:15:00,2018/08/30 12:15:00,6.535582,0.9197236
2018/08/29 12:30:00,2018/08/30 12:30:00,5.541037,0.9197236
2018/08/29 12:45:00,2018/08/30 12:45:00,6.038309,0.9197236
2018/08/29 13:00:00,2018/08/30 13:00:00,7.33477,0.9197236
2018/08/29 13:15:00,2018/08/30 13:15:00,5.31016,0.9197236
2018/08/29 13:30:00,2018/08/30 13:30:00,5.541037,0.9197236
2018/08/29 13:45:00,2018/08/30 13:45:00,5.842952,0.9197236
2018/08/29 14:00:00,2018/08/30 14:00:00,9.164022,0.9197236
2018/08/29 14:15:00,2018/08/30 14:15:00,7.689964,0.9197236
2018/08/29 14:30:00,2018/08/30 14:30:00,5.558796,0.9197236
2018/08/29 14:45:00,2018/08/30 14:45:00,1.882532,0.9197236
2018/08/29 15:00:00,2018/08/30 15:00:00,1.207662,0.9197236
2018/08/29 15:15:00,2018/08/30 15:15:00,0.905746,0.9197236
2018/08/29 15:30:00,2018/08/30 15:30:00,0.603831,0.9197236
2018/08/29 15:45:00,2018/08/30 15:45:00,0.390714,0.9197236
2018/08/29 16:00:00,2018/08/30 16:00:00,0.710389,0.9197236
2018/08/29 16:15:00,2018/08/30 16:15:00,1.207662,0.9035316
2018/08/29 16:30:00,2018/08/30 16:30:00,1.243181,0.8713841
2018/08/29 16:45:00,2018/08/30 16:45:00,1.367499,0.8274769
2018/08/29 17:00:00,2018/08/30 17:00:00,0.497272,0.7250781
2018/08/29 17:15:00,2018/08/30 17:15:00,0.301915,0.5488597
2018/08/29 17:30:00,2018/08/30 17:30:00,0.301915,0.4028552
2018/08/29 17:45:00,2018/08/30 17:45:00,0.337435,0.2048859
2018/08/29 18:00:00,2018/08/30 18:00:00,0.088799,0.09105107
2018/08/29 18:15:00,2018/08/30 18:15:00,0.035519,0.0260739
2018/08/29 18:30:00,2018/08/30 18:30:00,0,0.0422731
2018/08/29 18:45:00,2018/08/30 18:45:00,0,-0.03999232
2018/08/29 19:00:00,2018/08/30 19:00:00,0,-0.008925072
2018/08/29 19:15:00,2018/08/30 19:15:00,0,-0.006545574
2018/08/29 19:30:00,2018/08/30 19:30:00,0,-0.02298091
2018/08/29 19:45:00,2018/08/30 19:45:00,0,-0.02322608
2018/08/29 20:00:00,2018/08/30 20:00:00,0,0.009237617
2018/08/29 20:15:00,2018/08/30 20:15:00,0,-0.02337004
2018/08/29 20:30:00,2018/08/30 20:30:00,0,-0.03951604
2018/08/29 20:45:00,2018/08/30 20:45:00,0,-0.03951604
2018/08/29 21:00:00,2018/08/30 21:00:00,0,-0.0393815
2018/08/29 21:15:00,2018/08/30 21:15:00,0,-0.0071211
2018/08/29 21:30:00,2018/08/30 21:30:00,0,-0.0071211
2018/08/29 21:45:00,2018/08/30 21:45:00,0,0.009255406
2018/08/29 22:00:00,2018/08/30 22:00:00,0,-0.03280542
2018/08/29 22:15:00,2018/08/30 22:15:00,0,-0.02328838
2018/08/29 22:30:00,2018/08/30 22:30:00,0,-0.007726957
2018/08/29 22:45:00,2018/08/30 22:45:00,0,0.02377339
2018/08/29 23:00:00,2018/08/30 23:00:00,0,0.008394281
2018/08/29 23:15:00,2018/08/30 23:15:00,0,0.006762572
2018/08/29 23:30:00,2018/08/30 23:30:00,0,0.03933915
2018/08/29 23:45:00,2018/08/30 23:45:00,0,0.03933232
2018/08/30 00:00:00,2018/08/31 00:00:00,0,0.02292851
2018/08/30 00:15:00,2018/08/31 00:15:00,0,0.02292851
2018/08/30 00:30:00,2018/08/31 00:30:00,0,0.006572955
2018/08/30 00:45:00,2018/08/31 00:45:00,0,0.006572955
2018/08/30 01:00:00,2018/08/31 01:00:00,0,0.006572955
2018/08/30 01:15:00,2018/08/31 01:15:00,0,0.006572955
2018/08/30 01:30:00,2018/08/31 01:30:00,0,0.006572955
2018/08/30 01:45:00,2018/08/31 01:45:00,0,0.0274899
2018/08/30 02:00:00,2018/08/31 02:00:00,0,0.0274899
2018/08/30 02:15:00,2018/08/31 02:15:00,0,0.0113205
2018/08/30 02:30:00,2018/08/31 02:30:00,0,0.02750872
2018/08/30 02:45:00,2018/08/31 02:45:00,0,-0.005035063
2018/08/30 03:00:00,2018/08/31 03:00:00,0,-0.005035063
2018/08/30 03:15:00,2018/08/31 03:15:00,0,-0.0529589
2018/08/30 03:30:00,2018/08/31 03:30:00,0,-0.06926391
2018/08/30 03:45:00,2018/08/31 03:45:00,0,-0.036593
2018/08/30 04:00:00,2018/08/31 04:00:00,0,0.02862017
2018/08/30 04:15:00,2018/08/31 04:15:00,0,0.01219121
2018/08/30 04:30:00,2018/08/31 04:30:00,0,-0.004029804
2018/08/30 04:45:00,2018/08/31 04:45:00,0,0.01219121
2018/08/30 05:00:00,2018/08/31 05:00:00,0,0.01224902
2018/08/30 05:15:00,2018/08/31 05:15:00,0,0.04030041
2018/08/30 05:30:00,2018/08/31 05:30:00,0,0.1519917
2018/08/30 05:45:00,2018/08/31 05:45:00,0,0.2335874
2018/08/30 06:00:00,2018/08/31 06:00:00,0.266396,0.2660626
2018/08/30 06:15:00,2018/08/31 06:15:00,0.515032,0.4331907
2018/08/30 06:30:00,2018/08/31 06:30:00,1.31422,0.5145642
2018/08/30 06:45:00,2018/08/31 06:45:00,1.225422,0.6444861
2018/08/30 07:00:00,2018/08/31 07:00:00,2.433083,0.6911038
2018/08/30 07:15:00,2018/08/31 07:15:00,3.090194,0.7267457
2018/08/30 07:30:00,2018/08/31 07:30:00,3.285551,0.8079228
2018/08/30 07:45:00,2018/08/31 07:45:00,5.18068942391237,0.9197236
2018/08/30 08:00:00,2018/08/31 08:00:00,5.72009904504452,0.9197236
2018/08/30 08:15:00,2018/08/31 08:15:00,6.2394966891645,0.9197236
2018/08/30 08:30:00,2018/08/31 08:30:00,6.500062,0.9197236
2018/08/30 08:45:00,2018/08/31 08:45:00,7.20945470303067,0.9197236
2018/08/30 09:00:00,2018/08/31 09:00:00,4.63529,0.9197236
2018/08/30 09:15:00,2018/08/31 09:15:00,8.07396721497047,0.9197236
2018/08/30 09:30:00,2018/08/31 09:30:00,8.4619812644019,0.9197236
2018/08/30 09:45:00,2018/08/31 09:45:00,8.81824217621645,0.9197236
2018/08/30 10:00:00,2018/08/31 10:00:00,9.14122438649556,0.9197236
2018/08/30 10:15:00,2018/08/31 10:15:00,9.4295448358297,0.9197236
2018/08/30 10:30:00,2018/08/31 10:30:00,8.435873,0.9197236
2018/08/30 10:45:00,2018/08/31 10:45:00,6.393504,0.9197236
2018/08/30 11:00:00,2018/08/31 11:00:00,5.363439,0.9197236
2018/08/30 11:15:00,2018/08/31 11:15:00,7.068374,0.9197236
2018/08/30 11:30:00,2018/08/31 11:30:00,5.754153,0.9197236
2018/08/30 11:45:00,2018/08/31 11:45:00,5.168082,0.9197236
2018/08/30 12:00:00,2018/08/31 12:00:00,7.707724,0.9197236
2018/08/30 12:15:00,2018/08/31 12:15:00,7.565646,0.9197236
2018/08/30 12:30:00,2018/08/31 12:30:00,8.737788,0.9197236
2018/08/30 12:45:00,2018/08/31 12:45:00,8.577951,0.9197236
2018/08/30 13:00:00,2018/08/31 13:00:00,10.07496249188,0.9197236
2018/08/30 13:15:00,2018/08/31 13:15:00,9.89741563581911,0.9197236
2018/08/30 13:30:00,2018/08/31 13:30:00,9.68196889179104,0.9197236
2018/08/30 13:45:00,2018/08/31 13:45:00,7.512367,0.9197236
2018/08/30 14:00:00,2018/08/31 14:00:00,7.174932,0.9197236
2018/08/30 14:15:00,2018/08/31 14:15:00,5.221362,0.9197236
2018/08/30 14:30:00,2018/08/31 14:30:00,4.68857,0.9197236
2018/08/30 14:45:00,2018/08/31 14:45:00,6.926296,0.9197236
2018/08/30 15:00:00,2018/08/31 15:00:00,6.944056,0.9197236
2018/08/30 15:15:00,2018/08/31 15:15:00,3.658505,0.9197236
2018/08/30 15:30:00,2018/08/31 15:30:00,2.806038,0.9197236
2018/08/30 15:45:00,2018/08/31 15:45:00,2.717239,0.8713841
2018/08/30 16:00:00,2018/08/31 16:00:00,2.539642,0.8713841
2018/08/30 16:15:00,2018/08/31 16:15:00,3.019155,0.8389589
2018/08/30 16:30:00,2018/08/31 16:30:00,4.62357766057741,0.8389589
2018/08/30 16:45:00,2018/08/31 16:45:00,3.569706,0.6929126
2018/08/30 17:00:00,2018/08/31 17:00:00,3.46585584732086,0.6440508
2018/08/30 17:15:00,2018/08/31 17:15:00,2.166687,0.5165817
2018/08/30 17:30:00,2018/08/31 17:30:00,2.26674254648082,0.4970367
2018/08/30 17:45:00,2018/08/31 17:45:00,1.31422,0.4483789
2018/08/30 18:00:00,2018/08/31 18:00:00,0.69263,0.3504926
2018/08/30 18:15:00,2018/08/31 18:15:00,0.177597,0.3017836
2018/08/30 18:30:00,2018/08/31 18:30:00,0,0.1878707
2018/08/30 18:45:00,2018/08/31 18:45:00,0,0.09254965
2018/08/30 19:00:00,2018/08/31 19:00:00,0,0.04370625
2018/08/30 19:15:00,2018/08/31 19:15:00,0,-0.02146879
2018/08/30 19:30:00,2018/08/31 19:30:00,0,-0.009112858
2018/08/30 19:45:00,2018/08/31 19:45:00,0,-0.00911285
2018/08/30 20:00:00,2018/08/31 20:00:00,0,-0.006943332
2018/08/30 20:15:00,2018/08/31 20:15:00,0,-0.02324359
2018/08/30 20:30:00,2018/08/31 20:30:00,0,-0.02324359
2018/08/30 20:45:00,2018/08/31 20:45:00,0,-0.007007381
2018/08/30 21:00:00,2018/08/31 21:00:00,0,-0.007007381
2018/08/30 21:15:00,2018/08/31 21:15:00,0,-0.007007381
2018/08/30 21:30:00,2018/08/31 21:30:00,0,-0.007007381
2018/08/30 21:45:00,2018/08/31 21:45:00,0,-0.02337004
2018/08/30 22:00:00,2018/08/31 22:00:00,0,-0.02337004
2018/08/30 22:15:00,2018/08/31 22:15:00,0,-0.02330711
2018/08/30 22:30:00,2018/08/31 22:30:00,0,-0.008732326
2018/08/30 22:45:00,2018/08/31 22:45:00,0,-0.008732326
2018/08/30 23:00:00,2018/08/31 23:00:00,0,-0.008732326
2018/08/30 23:15:00,2018/08/31 23:15:00,0,-0.02495335
2018/08/30 23:30:00,2018/08/31 23:30:00,0,-0.04114157
2018/08/30 23:45:00,2018/08/31 23:45:00,0,-0.04114157
2018/11/23 00:00:00,2018/11/24 00:00:00,0,0.02292851
2018/11/23 00:15:00,2018/11/24 00:15:00,0,0.006572955
2018/11/23 00:30:00,2018/11/24 00:30:00,0,-0.009648063
2018/11/23 00:45:00,2018/11/24 00:45:00,0,-0.009648063
2018/11/23 01:00:00,2018/11/24 01:00:00,0,-0.009648063
2018/11/23 01:15:00,2018/11/24 01:15:00,0,-0.009648063
2018/11/23 01:30:00,2018/11/24 01:30:00,0,-0.02581745
2018/11/23 01:45:00,2018/11/24 01:45:00,0,-0.005035063
2018/11/23 02:00:00,2018/11/24 02:00:00,0,-0.005035063
2018/11/23 02:15:00,2018/11/24 02:15:00,0,-0.005035063
2018/11/23 02:30:00,2018/11/24 02:30:00,0,-0.005035063
2018/11/23 02:45:00,2018/11/24 02:45:00,0,-0.0529963
2018/11/23 03:00:00,2018/11/24 03:00:00,0,-0.0529963
2018/11/23 03:15:00,2018/11/24 03:15:00,0,-0.06928789
2018/11/23 03:30:00,2018/11/24 03:30:00,0,-0.02044239
2018/11/23 03:45:00,2018/11/24 03:45:00,0,-0.03668734
2018/11/23 04:00:00,2018/11/24 04:00:00,0,-0.02032808
2018/11/23 04:15:00,2018/11/24 04:15:00,0,-0.02488947
2018/11/23 04:30:00,2018/11/24 04:30:00,0,-0.00859119
2018/11/23 04:45:00,2018/11/24 04:45:00,0,-0.00859119
2018/11/23 05:00:00,2018/11/24 05:00:00,0,0.02148911
2018/11/23 05:15:00,2018/11/24 05:15:00,0,0.02148911
2018/11/23 05:30:00,2018/11/24 05:30:00,0,0.1027394
2018/11/23 05:45:00,2018/11/24 05:45:00,0,0.1355973
2018/11/23 06:00:00,2018/11/24 06:00:00,0,0.2173425
2018/11/23 06:15:00,2018/11/24 06:15:00,0,0.2987551
2018/11/23 06:30:00,2018/11/24 06:30:00,0,0.3312564
2018/11/23 06:45:00,2018/11/24 06:45:00,0,0.3802491
2018/11/23 07:00:00,2018/11/24 07:00:00,0,0.5898808
2018/11/23 07:15:00,2018/11/24 07:15:00,0.124318,0.6791157
2018/11/23 07:30:00,2018/11/24 07:30:00,0.497272,0.7592011
2018/11/23 07:45:00,2018/11/24 07:45:00,0.994545,0.8872983
2018/11/23 08:00:00,2018/11/24 08:00:00,1.562856,0.9197236
2018/11/23 08:15:00,2018/11/24 08:15:00,2.23479555990348,0.9197236
2018/11/23 08:30:00,2018/11/24 08:30:00,2.70359493532586,0.9197236
2018/11/23 08:45:00,2018/11/24 08:45:00,3.14941925201541,0.9197236
2018/11/23 09:00:00,2018/11/24 09:00:00,3.57035942180387,0.9197236
2018/11/23 09:15:00,2018/11/24 09:15:00,3.9646129142603,0.9197236
2018/11/23 09:30:00,2018/11/24 09:30:00,4.33049147540309,0.9197236
2018/11/23 09:45:00,2018/11/24 09:45:00,4.66642835706274,0.9197236
2018/11/23 10:00:00,2018/11/24 10:00:00,4.97098502593802,0.9197236
2018/11/23 10:15:00,2018/11/24 10:15:00,5.2428573236164,0.9197236
2018/11/23 10:30:00,2018/11/24 10:30:00,5.48088105118063,0.9197236
2018/11/23 10:45:00,2018/11/24 10:45:00,5.68403695448722,0.9197236
2018/11/23 11:00:00,2018/11/24 11:00:00,5.85145508876915,0.9197236
2018/11/23 11:15:00,2018/11/24 11:15:00,5.98241854387292,0.9197236
2018/11/23 11:30:00,2018/11/24 11:30:00,6.07636651417791,0.9197236
2018/11/23 11:45:00,2018/11/24 11:45:00,6.1328967000521,0.9197236
2018/11/23 12:00:00,2018/11/24 12:00:00,6.15176703056092,0.9197236
2018/11/23 12:15:00,2018/11/24 12:15:00,6.1328967000521,0.9197236
2018/11/23 12:30:00,2018/11/24 12:30:00,6.07636651417791,0.9197236
2018/11/23 12:45:00,2018/11/24 12:45:00,5.98241854387292,0.9197236
2018/11/23 13:00:00,2018/11/24 13:00:00,5.85145508876915,0.9197236
2018/11/23 13:15:00,2018/11/24 13:15:00,5.68403695448722,0.9197236
2018/11/23 13:30:00,2018/11/24 13:30:00,5.48088105118063,0.9197236
2018/11/23 13:45:00,2018/11/24 13:45:00,5.2428573236164,0.9197236
2018/11/23 14:00:00,2018/11/24 14:00:00,4.97098502593802,0.9197236
2018/11/23 14:15:00,2018/11/24 14:15:00,4.66642835706274,0.9197236
2018/11/23 14:30:00,2018/11/24 14:30:00,4.33049147540309,0.9197236
2018/11/23 14:45:00,2018/11/24 14:45:00,3.9646129142603,0.9197236
2018/11/23 15:00:00,2018/11/24 15:00:00,3.57035942180387,0.9197236
2018/11/23 15:15:00,2018/11/24 15:15:00,3.14941925201541,0.9197236
2018/11/23 15:30:00,2018/11/24 15:30:00,2.70359493532586,0.9197236
2018/11/23 15:45:00,2018/11/24 15:45:00,1.722694,0.9197236
2018/11/23 16:00:00,2018/11/24 16:00:00,1.189902,0.8713841
2018/11/23 16:15:00,2018/11/24 16:15:00,0.728149,0.8549803
2018/11/23 16:30:00,2018/11/24 16:30:00,0.319675,0.7898952
2018/11/23 16:45:00,2018/11/24 16:45:00,0.01776,0.5825766
2018/11/23 17:00:00,2018/11/24 17:00:00,0,0.4652496
2018/11/23 17:15:00,2018/11/24 17:15:00,0,0.2863789
2018/11/23 17:30:00,2018/11/24 17:30:00,0,0.2376484
2018/11/23 17:45:00,2018/11/24 17:45:00,0,0.1398318
2018/11/23 18:00:00,2018/11/24 18:00:00,0,0.1072503
2018/11/23 18:15:00,2018/11/24 18:15:00,0,0.1072503
2018/11/23 18:30:00,2018/11/24 18:30:00,0,0.0926713
2018/11/23 18:45:00,2018/11/24 18:45:00,0,0.04400384
2018/11/23 19:00:00,2018/11/24 19:00:00,0,0.0413659
2018/11/23 19:15:00,2018/11/24 19:15:00,0,0.0413659
2018/11/23 19:30:00,2018/11/24 19:30:00,0,0.05772856
2018/11/23 19:45:00,2018/11/24 19:45:00,0,-0.007686832
2018/11/23 20:00:00,2018/11/24 20:00:00,0,0.009350735
2018/11/23 20:15:00,2018/11/24 20:15:00,0,-0.00689426
2018/11/23 20:30:00,2018/11/24 20:30:00,0,0.02573702
2018/11/23 20:45:00,2018/11/24 20:45:00,0,-0.006988294
2018/11/23 21:00:00,2018/11/24 21:00:00,0,-0.006988294
2018/11/23 21:15:00,2018/11/24 21:15:00,0,-0.02327983
2018/11/23 21:30:00,2018/11/24 21:30:00,0,-0.02327983
2018/11/23 21:45:00,2018/11/24 21:45:00,0,-0.03946805
