起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/05/26 21:00,2019/05/26 21:00,0.000,0.000
2019/05/26 21:15,2019/05/26 21:15,0.014,0.022
2019/05/26 21:30,2019/05/26 21:30,0.021,0.045
2019/05/26 21:45,2019/05/26 21:45,0.176,0.165
2019/05/26 22:00,2019/05/26 22:00,0.292,0.268
2019/05/26 22:15,2019/05/26 22:15,0.468,0.405
2019/05/26 22:30,2019/05/26 22:30,0.570,0.593
2019/05/26 22:45,2019/05/26 22:45,1.030,0.905
2019/05/26 23:00,2019/05/26 23:00,1.396,1.284
2019/05/26 23:15,2019/05/26 23:15,1.427,1.374
2019/05/26 23:30,2019/05/26 23:30,1.856,1.832
2019/05/26 23:45,2019/05/26 23:45,2.159,1.827
2019/05/27 00:00,2019/05/27 00:00,1.888,1.838
2019/05/27 00:15,2019/05/27 00:15,1.863,2.011
2019/05/27 00:30,2019/05/27 00:30,2.700,2.463
2019/05/27 00:45,2019/05/27 00:45,2.939,2.734
2019/05/27 01:00,2019/05/27 01:00,3.551,3.312
2019/05/27 01:15,2019/05/27 01:15,3.843,3.682
2019/05/27 01:30,2019/05/27 01:30,3.843,3.982
2019/05/27 01:45,2019/05/27 01:45,4.233,4.258
2019/05/27 02:00,2019/05/27 02:00,4.546,4.424
2019/05/27 02:15,2019/05/27 02:15,4.683,4.498
2019/05/27 02:30,2019/05/27 02:30,4.634,4.749
2019/05/27 02:45,2019/05/27 02:45,4.739,4.813
2019/05/27 03:00,2019/05/27 03:00,4.901,4.795
2019/05/27 03:15,2019/05/27 03:15,4.964,4.797
2019/05/27 03:30,2019/05/27 03:30,4.925,4.881
2019/05/27 03:45,2019/05/27 03:45,4.866,4.875
2019/05/27 04:00,2019/05/27 04:00,4.799,4.821
2019/05/27 04:15,2019/05/27 04:15,4.616,4.785
2019/05/27 04:30,2019/05/27 04:30,4.504,4.673
2019/05/27 04:45,2019/05/27 04:45,4.388,4.478
2019/05/27 05:00,2019/05/27 05:00,4.279,4.261
2019/05/27 05:15,2019/05/27 05:15,4.363,4.405
2019/05/27 05:30,2019/05/27 05:30,4.187,4.321
2019/05/27 05:45,2019/05/27 05:45,4.170,4.245
2019/05/27 06:00,2019/05/27 06:00,3.941,4.026
2019/05/27 06:15,2019/05/27 06:15,3.642,4.036
2019/05/27 06:30,2019/05/27 06:30,3.477,3.675
2019/05/27 06:45,2019/05/27 06:45,2.728,2.793
2019/05/27 07:00,2019/05/27 07:00,1.220,2.319
2019/05/27 07:15,2019/05/27 07:15,3.888,3.310
2019/05/27 07:30,2019/05/27 07:30,3.593,2.931
2019/05/27 07:45,2019/05/27 07:45,3.470,3.164
2019/05/27 08:00,2019/05/27 08:00,2.510,2.965
2019/05/27 08:15,2019/05/27 08:15,2.018,2.386
2019/05/27 08:30,2019/05/27 08:30,2.169,2.043
2019/05/27 08:45,2019/05/27 08:45,2.211,1.904
2019/05/27 09:00,2019/05/27 09:00,0.935,1.196
2019/05/27 09:15,2019/05/27 09:15,1.406,1.038
2019/05/27 09:30,2019/05/27 09:30,1.086,1.036
2019/05/27 09:45,2019/05/27 09:45,0.953,0.830
2019/05/27 10:00,2019/05/27 10:00,0.643,0.652
2019/05/27 10:15,2019/05/27 10:15,0.587,0.462
2019/05/27 10:30,2019/05/27 10:30,0.485,0.401
2019/05/27 10:45,2019/05/27 10:45,0.408,0.275
2019/05/27 11:00,2019/05/27 11:00,0.200,0.183
2019/05/27 11:15,2019/05/27 11:15,0.007,0.101
2019/05/27 11:30,2019/05/27 11:30,0.000,0.020
2019/05/27 11:45,2019/05/27 11:45,0.000,0.000
2019/05/27 12:00,2019/05/27 12:00,0.000,0.000
2019/05/27 12:15,2019/05/27 12:15,0.000,0.000
2019/05/27 12:30,2019/05/27 12:30,0.000,0.000
2019/05/27 12:45,2019/05/27 12:45,0.000,0.000
2019/05/27 13:00,2019/05/27 13:00,0.000,0.000
2019/05/27 13:15,2019/05/27 13:15,0.000,0.000
2019/05/27 13:30,2019/05/27 13:30,0.000,0.000
2019/05/27 13:45,2019/05/27 13:45,0.000,0.000
2019/05/27 14:00,2019/05/27 14:00,0.000,0.000
2019/05/27 14:15,2019/05/27 14:15,0.000,0.000
2019/05/27 14:30,2019/05/27 14:30,0.000,0.000
2019/05/27 14:45,2019/05/27 14:45,0.000,0.000
2019/05/27 15:00,2019/05/27 15:00,0.000,0.000
2019/05/27 15:15,2019/05/27 15:15,0.000,0.000
2019/05/27 15:30,2019/05/27 15:30,0.000,0.000
2019/05/27 15:45,2019/05/27 15:45,0.000,0.000
2019/05/27 16:00,2019/05/27 16:00,0.000,0.000
2019/05/27 16:15,2019/05/27 16:15,0.000,0.000
2019/05/27 16:30,2019/05/27 16:30,0.000,0.000
2019/05/27 16:45,2019/05/27 16:45,0.000,0.000
2019/05/27 17:00,2019/05/27 17:00,0.000,0.000
2019/05/27 17:15,2019/05/27 17:15,0.000,0.000
2019/05/27 17:30,2019/05/27 17:30,0.000,0.000
2019/05/27 17:45,2019/05/27 17:45,0.000,0.000
2019/05/27 18:00,2019/05/27 18:00,0.000,0.000
2019/05/27 18:15,2019/05/27 18:15,0.000,0.000
2019/05/27 18:30,2019/05/27 18:30,0.000,0.000
2019/05/27 18:45,2019/05/27 18:45,0.000,0.000
2019/05/27 19:00,2019/05/27 19:00,0.000,0.000
2019/05/27 19:15,2019/05/27 19:15,0.000,0.000
2019/05/27 19:30,2019/05/27 19:30,0.000,0.000
2019/05/27 19:45,2019/05/27 19:45,0.000,0.000
2019/05/27 20:00,2019/05/27 20:00,0.000,0.000
2019/05/27 20:15,2019/05/27 20:15,0.000,0.000
2019/05/27 20:30,2019/05/27 20:30,0.000,0.000
2019/05/27 20:45,2019/05/27 20:45,0.000,0.000
2019/05/27 21:00,2019/05/27 21:00,0.000,0.000
2019/05/27 21:15,2019/05/27 21:15,0.042,0.034
2019/05/27 21:30,2019/05/27 21:30,0.176,0.129
2019/05/27 21:45,2019/05/27 21:45,0.225,0.282
2019/05/27 22:00,2019/05/27 22:00,0.330,0.359
2019/05/27 22:15,2019/05/27 22:15,0.478,0.501
2019/05/27 22:30,2019/05/27 22:30,0.703,0.601
2019/05/27 22:45,2019/05/27 22:45,0.935,0.827
2019/05/27 23:00,2019/05/27 23:00,1.227,1.165
2019/05/27 23:15,2019/05/27 23:15,1.540,1.515
2019/05/27 23:30,2019/05/27 23:30,1.856,1.839
2019/05/27 23:45,2019/05/27 23:45,2.123,1.995
2019/05/28 00:00,2019/05/28 00:00,2.412,2.344
2019/05/28 00:15,2019/05/28 00:15,2.682,2.726
2019/05/28 00:30,2019/05/28 00:30,2.921,2.957
2019/05/28 00:45,2019/05/28 00:45,3.164,3.161
2019/05/28 01:00,2019/05/28 01:00,3.371,3.287
2019/05/28 01:15,2019/05/28 01:15,3.579,3.615
2019/05/28 01:30,2019/05/28 01:30,3.720,3.774
2019/05/28 01:45,2019/05/28 01:45,3.895,3.849
2019/05/28 02:00,2019/05/28 02:00,4.004,3.994
2019/05/28 02:15,2019/05/28 02:15,3.938,4.056
2019/05/28 02:30,2019/05/28 02:30,4.018,4.163
2019/05/28 02:45,2019/05/28 02:45,4.096,4.139
2019/05/28 03:00,2019/05/28 03:00,4.131,4.156
2019/05/28 03:15,2019/05/28 03:15,4.229,4.199
2019/05/28 03:30,2019/05/28 03:30,4.257,4.258
2019/05/28 03:45,2019/05/28 03:45,4.268,4.196
2019/05/28 04:00,2019/05/28 04:00,4.215,4.241
2019/05/28 04:15,2019/05/28 04:15,4.226,4.229
2019/05/28 04:30,2019/05/28 04:30,4.124,4.180
2019/05/28 04:45,2019/05/28 04:45,4.106,4.160
2019/05/28 05:00,2019/05/28 05:00,4.162,4.157
2019/05/28 05:15,2019/05/28 05:15,4.141,4.161
2019/05/28 05:30,2019/05/28 05:30,4.124,4.158
2019/05/28 05:45,2019/05/28 05:45,4.089,4.120
2019/05/28 06:00,2019/05/28 06:00,4.011,4.055
2019/05/28 06:15,2019/05/28 06:15,3.969,3.994
2019/05/28 06:30,2019/05/28 06:30,3.980,3.929
2019/05/28 06:45,2019/05/28 06:45,3.846,3.858
2019/05/28 07:00,2019/05/28 07:00,3.762,3.776
2019/05/28 07:15,2019/05/28 07:15,3.614,3.645
2019/05/28 07:30,2019/05/28 07:30,3.424,3.396
2019/05/28 07:45,2019/05/28 07:45,3.217,3.163
2019/05/28 08:00,2019/05/28 08:00,3.027,3.042
2019/05/28 08:15,2019/05/28 08:15,2.770,2.801
2019/05/28 08:30,2019/05/28 08:30,2.531,2.538
2019/05/28 08:45,2019/05/28 08:45,2.268,2.216
2019/05/28 09:00,2019/05/28 09:00,1.969,1.982
2019/05/28 09:15,2019/05/28 09:15,1.673,1.694
2019/05/28 09:30,2019/05/28 09:30,1.368,1.401
2019/05/28 09:45,2019/05/28 09:45,1.069,1.101
2019/05/28 10:00,2019/05/28 10:00,0.802,0.843
2019/05/28 10:15,2019/05/28 10:15,0.548,0.576
2019/05/28 10:30,2019/05/28 10:30,0.267,0.400
2019/05/28 10:45,2019/05/28 10:45,0.158,0.190
2019/05/28 11:00,2019/05/28 11:00,0.102,0.111
2019/05/28 11:15,2019/05/28 11:15,0.014,0.055
2019/05/28 11:30,2019/05/28 11:30,0.000,0.025
2019/05/28 11:45,2019/05/28 11:45,0.000,0.000
2019/05/28 12:00,2019/05/28 12:00,0.000,0.000
2019/05/28 12:15,2019/05/28 12:15,0.000,0.000
2019/05/28 12:30,2019/05/28 12:30,0.000,0.000
2019/05/28 12:45,2019/05/28 12:45,0.000,0.000
2019/05/28 13:00,2019/05/28 13:00,0.000,0.000
2019/05/28 13:15,2019/05/28 13:15,0.000,0.000
2019/05/28 13:30,2019/05/28 13:30,0.000,0.000
2019/05/28 13:45,2019/05/28 13:45,0.000,0.000
2019/05/28 14:00,2019/05/28 14:00,0.000,0.000
2019/05/28 14:15,2019/05/28 14:15,0.000,0.000
2019/05/28 14:30,2019/05/28 14:30,0.000,0.000
2019/05/28 14:45,2019/05/28 14:45,0.000,0.000
2019/05/28 15:00,2019/05/28 15:00,0.000,0.000
2019/05/28 15:15,2019/05/28 15:15,0.000,0.000
2019/05/28 15:30,2019/05/28 15:30,0.000,0.000
2019/05/28 15:45,2019/05/28 15:45,0.000,0.000
2019/05/28 16:00,2019/05/28 16:00,0.000,0.000
2019/05/28 16:15,2019/05/28 16:15,0.000,0.000
2019/05/28 16:30,2019/05/28 16:30,0.000,0.000
2019/05/28 16:45,2019/05/28 16:45,0.000,0.000
2019/05/28 17:00,2019/05/28 17:00,0.000,0.000
2019/05/28 17:15,2019/05/28 17:15,0.000,0.000
2019/05/28 17:30,2019/05/28 17:30,0.000,0.000
2019/05/28 17:45,2019/05/28 17:45,0.000,0.000
2019/05/28 18:00,2019/05/28 18:00,0.000,0.000
2019/05/28 18:15,2019/05/28 18:15,0.000,0.000
2019/05/28 18:30,2019/05/28 18:30,0.000,0.000
2019/05/28 18:45,2019/05/28 18:45,0.000,0.000
2019/05/28 19:00,2019/05/28 19:00,0.000,0.000
2019/05/28 19:15,2019/05/28 19:15,0.000,0.000
2019/05/28 19:30,2019/05/28 19:30,0.000,0.000
2019/05/28 19:45,2019/05/28 19:45,0.000,0.000
2019/05/28 20:00,2019/05/28 20:00,0.000,0.000
2019/05/28 20:15,2019/05/28 20:15,0.000,0.000
2019/05/28 20:30,2019/05/28 20:30,0.000,0.000
2019/05/28 20:45,2019/05/28 20:45,0.000,0.000
2019/05/28 21:00,2019/05/28 21:00,0.000,0.000
2019/05/28 21:15,2019/05/28 21:15,0.004,0.022
2019/05/28 21:30,2019/05/28 21:30,0.077,0.064
2019/05/28 21:45,2019/05/28 21:45,0.141,0.184
2019/05/28 22:00,2019/05/28 22:00,0.257,0.239
2019/05/28 22:15,2019/05/28 22:15,0.394,0.387
2019/05/28 22:30,2019/05/28 22:30,0.608,0.509
2019/05/28 22:45,2019/05/28 22:45,0.851,0.725
2019/05/28 23:00,2019/05/28 23:00,1.107,1.120
2019/05/28 23:15,2019/05/28 23:15,1.399,1.329
2019/05/28 23:30,2019/05/28 23:30,1.688,1.695
2019/05/28 23:45,2019/05/28 23:45,1.979,1.894
2019/05/29 00:00,2019/05/29 00:00,2.264,2.211
2019/05/29 00:15,2019/05/29 00:15,2.538,2.528
2019/05/29 00:30,2019/05/29 00:30,2.788,2.720
2019/05/29 00:45,2019/05/29 00:45,3.009,2.984
2019/05/29 01:00,2019/05/29 01:00,3.224,3.138
2019/05/29 01:15,2019/05/29 01:15,3.435,3.426
2019/05/29 01:30,2019/05/29 01:30,3.600,3.596
2019/05/29 01:45,2019/05/29 01:45,3.709,3.751
2019/05/29 02:00,2019/05/29 02:00,3.839,3.810
2019/05/29 02:15,2019/05/29 02:15,3.909,3.987
2019/05/29 02:30,2019/05/29 02:30,3.987,4.010
2019/05/29 02:45,2019/05/29 02:45,4.032,4.051
2019/05/29 03:00,2019/05/29 03:00,4.050,4.089
2019/05/29 03:15,2019/05/29 03:15,4.071,4.087
2019/05/29 03:30,2019/05/29 03:30,4.085,4.083
2019/05/29 03:45,2019/05/29 03:45,4.064,4.074
2019/05/29 04:00,2019/05/29 04:00,4.029,4.086
2019/05/29 04:15,2019/05/29 04:15,4.015,4.070
2019/05/29 04:30,2019/05/29 04:30,4.103,4.094
2019/05/29 04:45,2019/05/29 04:45,4.075,4.117
2019/05/29 05:00,2019/05/29 05:00,4.120,4.127
2019/05/29 05:15,2019/05/29 05:15,4.099,4.104
2019/05/29 05:30,2019/05/29 05:30,4.057,4.150
2019/05/29 05:45,2019/05/29 05:45,4.110,4.093
2019/05/29 06:00,2019/05/29 06:00,4.131,4.073
2019/05/29 06:15,2019/05/29 06:15,3.744,3.945
2019/05/29 06:30,2019/05/29 06:30,3.948,3.877
2019/05/29 06:45,2019/05/29 06:45,3.797,3.816
2019/05/29 07:00,2019/05/29 07:00,3.386,3.581
2019/05/29 07:15,2019/05/29 07:15,3.779,3.552
2019/05/29 07:30,2019/05/29 07:30,3.565,3.357
2019/05/29 07:45,2019/05/29 07:45,3.129,3.256
2019/05/29 08:00,2019/05/29 08:00,2.296,2.412
2019/05/29 08:15,2019/05/29 08:15,3.217,2.905
2019/05/29 08:30,2019/05/29 08:30,2.658,2.880
2019/05/29 08:45,2019/05/29 08:45,2.545,2.491
2019/05/29 09:00,2019/05/29 09:00,2.130,2.113
2019/05/29 09:15,2019/05/29 09:15,1.835,1.848
2019/05/29 09:30,2019/05/29 09:30,1.543,1.622
2019/05/29 09:45,2019/05/29 09:45,0.809,0.973
2019/05/29 10:00,2019/05/29 10:00,0.401,0.546
2019/05/29 10:15,2019/05/29 10:15,0.418,0.393
2019/05/29 10:30,2019/05/29 10:30,0.380,0.285
2019/05/29 10:45,2019/05/29 10:45,0.183,0.200
2019/05/29 11:00,2019/05/29 11:00,0.120,0.123
2019/05/29 11:15,2019/05/29 11:15,0.042,0.045
2019/05/29 11:30,2019/05/29 11:30,0.000,0.014
2019/05/29 11:45,2019/05/29 11:45,0.000,0.000
2019/05/29 12:00,2019/05/29 12:00,0.000,0.000
2019/05/29 12:15,2019/05/29 12:15,0.000,0.000
2019/05/29 12:30,2019/05/29 12:30,0.000,0.000
2019/05/29 12:45,2019/05/29 12:45,0.000,0.000
2019/05/29 13:00,2019/05/29 13:00,0.000,0.000
2019/05/29 13:15,2019/05/29 13:15,0.000,0.000
2019/05/29 13:30,2019/05/29 13:30,0.000,0.000
2019/05/29 13:45,2019/05/29 13:45,0.000,0.000
2019/05/29 14:00,2019/05/29 14:00,0.000,0.000
2019/05/29 14:15,2019/05/29 14:15,0.000,0.000
2019/05/29 14:30,2019/05/29 14:30,0.000,0.000
2019/05/29 14:45,2019/05/29 14:45,0.000,0.000
2019/05/29 15:00,2019/05/29 15:00,0.000,0.000
2019/05/29 15:15,2019/05/29 15:15,0.000,0.000
2019/05/29 15:30,2019/05/29 15:30,0.000,0.000
2019/05/29 15:45,2019/05/29 15:45,0.000,0.000
2019/05/29 16:00,2019/05/29 16:00,0.000,0.000
2019/05/29 16:15,2019/05/29 16:15,0.000,0.000
2019/05/29 16:30,2019/05/29 16:30,0.000,0.000
2019/05/29 16:45,2019/05/29 16:45,0.000,0.000
2019/05/29 17:00,2019/05/29 17:00,0.000,0.000
2019/05/29 17:15,2019/05/29 17:15,0.000,0.000
2019/05/29 17:30,2019/05/29 17:30,0.000,0.000
2019/05/29 17:45,2019/05/29 17:45,0.000,0.000
2019/05/29 18:00,2019/05/29 18:00,0.000,0.000
2019/05/29 18:15,2019/05/29 18:15,0.000,0.000
2019/05/29 18:30,2019/05/29 18:30,0.000,0.000
2019/05/29 18:45,2019/05/29 18:45,0.000,0.000
2019/05/29 19:00,2019/05/29 19:00,0.000,0.000
2019/05/29 19:15,2019/05/29 19:15,0.000,0.000
2019/05/29 19:30,2019/05/29 19:30,0.000,0.000
2019/05/29 19:45,2019/05/29 19:45,0.000,0.000
2019/05/29 20:00,2019/05/29 20:00,0.000,0.000
2019/05/29 20:15,2019/05/29 20:15,0.000,0.000
2019/05/29 20:30,2019/05/29 20:30,0.000,0.000
2019/05/29 20:45,2019/05/29 20:45,0.000,0.000
2019/05/29 21:00,2019/05/29 21:00,0.000,0.000
2019/05/29 21:15,2019/05/29 21:15,0.000,0.015
2019/05/29 21:30,2019/05/29 21:30,0.000,0.037
2019/05/29 21:45,2019/05/29 21:45,0.193,0.151
2019/05/29 22:00,2019/05/29 22:00,0.302,0.314
2019/05/29 22:15,2019/05/29 22:15,0.439,0.404
2019/05/29 22:30,2019/05/29 22:30,0.482,0.545
2019/05/29 22:45,2019/05/29 22:45,0.584,0.597
2019/05/29 23:00,2019/05/29 23:00,0.984,0.822
2019/05/29 23:15,2019/05/29 23:15,0.812,0.952
2019/05/29 23:30,2019/05/29 23:30,1.364,1.146
2019/05/29 23:45,2019/05/29 23:45,1.434,1.494
2019/05/30 00:00,2019/05/30 00:00,1.930,1.793
2019/05/30 00:15,2019/05/30 00:15,2.384,2.177
2019/05/30 00:30,2019/05/30 00:30,2.447,2.542
2019/05/30 00:45,2019/05/30 00:45,2.707,2.647
2019/05/30 01:00,2019/05/30 01:00,3.059,2.908
2019/05/30 01:15,2019/05/30 01:15,3.266,3.092
2019/05/30 01:30,2019/05/30 01:30,3.487,3.329
2019/05/30 01:45,2019/05/30 01:45,3.667,3.618
2019/05/30 02:00,2019/05/30 02:00,3.864,3.895
2019/05/30 02:15,2019/05/30 02:15,3.909,4.016
2019/05/30 02:30,2019/05/30 02:30,3.994,4.109
2019/05/30 02:45,2019/05/30 02:45,3.878,4.099
2019/05/30 03:00,2019/05/30 03:00,4.159,4.354
2019/05/30 03:15,2019/05/30 03:15,4.187,4.350
2019/05/30 03:30,2019/05/30 03:30,4.082,4.221
2019/05/30 03:45,2019/05/30 03:45,4.092,4.268
2019/05/30 04:00,2019/05/30 04:00,3.892,4.144
2019/05/30 04:15,2019/05/30 04:15,3.779,3.923
2019/05/30 04:30,2019/05/30 04:30,2.900,2.921
2019/05/30 04:45,2019/05/30 04:45,3.379,3.520
2019/05/30 05:00,2019/05/30 05:00,3.009,3.447
2019/05/30 05:15,2019/05/30 05:15,4.075,3.644
2019/05/30 05:30,2019/05/30 05:30,3.913,3.855
2019/05/30 05:45,2019/05/30 05:45,3.730,3.780
2019/05/30 06:00,2019/05/30 06:00,3.308,3.396
2019/05/30 06:15,2019/05/30 06:15,3.878,3.674
2019/05/30 06:30,2019/05/30 06:30,2.268,2.749
2019/05/30 06:45,2019/05/30 06:45,1.357,1.551
2019/05/30 07:00,2019/05/30 07:00,2.665,2.176
2019/05/30 07:15,2019/05/30 07:15,2.507,2.527
2019/05/30 07:30,2019/05/30 07:30,3.477,3.033
2019/05/30 07:45,2019/05/30 07:45,3.154,2.965
2019/05/30 08:00,2019/05/30 08:00,2.964,2.652
2019/05/30 08:15,2019/05/30 08:15,2.626,2.683
2019/05/30 08:30,2019/05/30 08:30,2.324,2.447
2019/05/30 08:45,2019/05/30 08:45,2.036,2.109
2019/05/30 09:00,2019/05/30 09:00,1.716,1.715
2019/05/30 09:15,2019/05/30 09:15,1.480,1.457
2019/05/30 09:30,2019/05/30 09:30,1.241,1.195
2019/05/30 09:45,2019/05/30 09:45,0.911,0.897
2019/05/30 10:00,2019/05/30 10:00,0.714,0.629
2019/05/30 10:15,2019/05/30 10:15,0.524,0.471
2019/05/30 10:30,2019/05/30 10:30,0.380,0.344
2019/05/30 10:45,2019/05/30 10:45,0.257,0.220
2019/05/30 11:00,2019/05/30 11:00,0.155,0.153
2019/05/30 11:15,2019/05/30 11:15,0.014,0.037
2019/05/30 11:30,2019/05/30 11:30,0.000,0.000
2019/05/30 11:45,2019/05/30 11:45,0.000,0.000
2019/05/30 12:00,2019/05/30 12:00,0.000,0.000
2019/05/30 12:15,2019/05/30 12:15,0.000,0.000
2019/05/30 12:30,2019/05/30 12:30,0.000,0.000
2019/05/30 12:45,2019/05/30 12:45,0.000,0.000
2019/05/30 13:00,2019/05/30 13:00,0.000,0.000
2019/05/30 13:15,2019/05/30 13:15,0.000,0.000
2019/05/30 13:30,2019/05/30 13:30,0.000,0.000
2019/05/30 13:45,2019/05/30 13:45,0.000,0.000
2019/05/30 14:00,2019/05/30 14:00,0.000,0.000
2019/05/30 14:15,2019/05/30 14:15,0.000,0.000
2019/05/30 14:30,2019/05/30 14:30,0.000,0.000
2019/05/30 14:45,2019/05/30 14:45,0.000,0.000
2019/05/30 15:00,2019/05/30 15:00,0.000,0.000
2019/05/30 15:15,2019/05/30 15:15,0.000,0.000
2019/05/30 15:30,2019/05/30 15:30,0.000,0.000
2019/05/30 15:45,2019/05/30 15:45,0.000,0.000
2019/05/30 16:00,2019/05/30 16:00,0.000,0.000
2019/05/30 16:15,2019/05/30 16:15,0.000,0.000
2019/05/30 16:30,2019/05/30 16:30,0.000,0.000
2019/05/30 16:45,2019/05/30 16:45,0.000,0.000
2019/05/30 17:00,2019/05/30 17:00,0.000,0.000
2019/05/30 17:15,2019/05/30 17:15,0.000,0.000
2019/05/30 17:30,2019/05/30 17:30,0.000,0.000
2019/05/30 17:45,2019/05/30 17:45,0.000,0.000
2019/05/30 18:00,2019/05/30 18:00,0.000,0.000
2019/05/30 18:15,2019/05/30 18:15,0.000,0.000
2019/05/30 18:30,2019/05/30 18:30,0.000,0.000
2019/05/30 18:45,2019/05/30 18:45,0.000,0.000
2019/05/30 19:00,2019/05/30 19:00,0.000,0.000
2019/05/30 19:15,2019/05/30 19:15,0.000,0.000
2019/05/30 19:30,2019/05/30 19:30,0.000,0.000
2019/05/30 19:45,2019/05/30 19:45,0.000,0.000
2019/05/30 20:00,2019/05/30 20:00,0.000,0.000
2019/05/30 20:15,2019/05/30 20:15,0.000,0.000
2019/05/30 20:30,2019/05/30 20:30,0.000,0.000
2019/05/30 20:45,2019/05/30 20:45,0.000,0.000
2019/05/30 21:00,2019/05/30 21:00,0.000,0.000
2019/05/30 21:15,2019/05/30 21:15,0.025,0.029
2019/05/30 21:30,2019/05/30 21:30,0.000,0.041
2019/05/30 21:45,2019/05/30 21:45,0.190,0.154
2019/05/30 22:00,2019/05/30 22:00,0.299,0.295
2019/05/30 22:15,2019/05/30 22:15,0.461,0.427
2019/05/30 22:30,2019/05/30 22:30,0.661,0.538
2019/05/30 22:45,2019/05/30 22:45,0.865,0.757
2019/05/30 23:00,2019/05/30 23:00,1.157,1.089
2019/05/30 23:15,2019/05/30 23:15,1.434,1.400
2019/05/30 23:30,2019/05/30 23:30,1.712,1.739
2019/05/30 23:45,2019/05/30 23:45,2.014,1.905
2019/05/31 00:00,2019/05/31 00:00,2.261,2.226
2019/05/31 00:15,2019/05/31 00:15,2.510,2.551
2019/05/31 00:30,2019/05/31 00:30,2.767,2.723
2019/05/31 00:45,2019/05/31 00:45,2.999,2.936
2019/05/31 01:00,2019/05/31 01:00,3.231,3.095
2019/05/31 01:15,2019/05/31 01:15,3.438,3.419
2019/05/31 01:30,2019/05/31 01:30,3.568,3.563
2019/05/31 01:45,2019/05/31 01:45,3.744,3.759
2019/05/31 02:00,2019/05/31 02:00,3.902,3.820
2019/05/31 02:15,2019/05/31 02:15,4.015,4.020
2019/05/31 02:30,2019/05/31 02:30,4.096,4.064
2019/05/31 02:45,2019/05/31 02:45,4.170,4.122
2019/05/31 03:00,2019/05/31 03:00,4.233,4.199
2019/05/31 03:15,2019/05/31 03:15,4.222,4.211
2019/05/31 03:30,2019/05/31 03:30,4.170,4.227
2019/05/31 03:45,2019/05/31 03:45,4.201,4.134
2019/05/31 04:00,2019/05/31 04:00,4.226,4.157
2019/05/31 04:15,2019/05/31 04:15,4.145,4.131
2019/05/31 04:30,2019/05/31 04:30,4.201,4.152
2019/05/31 04:45,2019/05/31 04:45,4.092,4.128
2019/05/31 05:00,2019/05/31 05:00,4.015,4.100
2019/05/31 05:15,2019/05/31 05:15,4.046,4.040
2019/05/31 05:30,2019/05/31 05:30,4.050,4.111
2019/05/31 05:45,2019/05/31 05:45,3.913,4.015
2019/05/31 06:00,2019/05/31 06:00,4.001,3.962
2019/05/31 06:15,2019/05/31 06:15,3.941,3.928
2019/05/31 06:30,2019/05/31 06:30,3.899,3.863
2019/05/31 06:45,2019/05/31 06:45,3.864,3.864
2019/05/31 07:00,2019/05/31 07:00,3.716,3.790
2019/05/31 07:15,2019/05/31 07:15,2.988,3.330
2019/05/31 07:30,2019/05/31 07:30,2.461,2.897
2019/05/31 07:45,2019/05/31 07:45,2.883,2.842
2019/05/31 08:00,2019/05/31 08:00,1.680,2.233
2019/05/31 08:15,2019/05/31 08:15,1.027,1.532
2019/05/31 08:30,2019/05/31 08:30,1.361,1.234
2019/05/31 08:45,2019/05/31 08:45,1.248,1.173
2019/05/31 09:00,2019/05/31 09:00,2.341,1.851
2019/05/31 09:15,2019/05/31 09:15,1.649,1.730
2019/05/31 09:30,2019/05/31 09:30,1.090,1.183
2019/05/31 09:45,2019/05/31 09:45,0.756,0.827
2019/05/31 10:00,2019/05/31 10:00,0.875,0.693
2019/05/31 10:15,2019/05/31 10:15,0.281,0.487
2019/05/31 10:30,2019/05/31 10:30,0.327,0.275
2019/05/31 10:45,2019/05/31 10:45,0.221,0.183
2019/05/31 11:00,2019/05/31 11:00,0.130,0.133
2019/05/31 11:15,2019/05/31 11:15,0.000,0.029
2019/05/31 11:30,2019/05/31 11:30,0.000,0.000
2019/05/31 11:45,2019/05/31 11:45,0.000,0.000
2019/05/31 12:00,2019/05/31 12:00,0.000,0.000
2019/05/31 12:15,2019/05/31 12:15,0.000,0.000
2019/05/31 12:30,2019/05/31 12:30,0.000,0.000
2019/05/31 12:45,2019/05/31 12:45,0.000,0.000
2019/05/31 13:00,2019/05/31 13:00,0.000,0.000
2019/05/31 13:15,2019/05/31 13:15,0.000,0.000
2019/05/31 13:30,2019/05/31 13:30,0.000,0.000
2019/05/31 13:45,2019/05/31 13:45,0.000,0.000
2019/05/31 14:00,2019/05/31 14:00,0.000,0.000
2019/05/31 14:15,2019/05/31 14:15,0.000,0.000
2019/05/31 14:30,2019/05/31 14:30,0.000,0.000
2019/05/31 14:45,2019/05/31 14:45,0.000,0.000
2019/05/31 15:00,2019/05/31 15:00,0.000,0.000
2019/05/31 15:15,2019/05/31 15:15,0.000,0.000
2019/05/31 15:30,2019/05/31 15:30,0.000,0.000
2019/05/31 15:45,2019/05/31 15:45,0.000,0.000
2019/05/31 16:00,2019/05/31 16:00,0.000,0.000
2019/05/31 16:15,2019/05/31 16:15,0.000,0.000
2019/05/31 16:30,2019/05/31 16:30,0.000,0.000
2019/05/31 16:45,2019/05/31 16:45,0.000,0.000
2019/05/31 17:00,2019/05/31 17:00,0.000,0.000
