date,pressure,humidity,cloudiness,temperature,windSpeed,irradiance,realPower,theoryPower
2021/9/1 4:45,1006.492,87.929,0,22.487,4.748,0,0,100
2021/9/1 5:00,1006.493,88.095,0,22.377,4.678,0,0,100
2021/9/1 5:15,1006.493,88.197,0,22.282,4.61,0,0,100
2021/9/1 5:30,1006.493,88.389,0,22.194,4.47,0,0,100
2021/9/1 5:45,1006.494,88.599,0,22.112,4.347,0,0.124478,100
2021/9/1 6:00,1006.495,88.658,0,22.091,4.348,7.167,1.15179,100
2021/9/1 6:15,1006.497,88.546,0,22.273,4.418,40,2.36592,100
2021/9/1 6:30,1006.498,88.144,0,22.624,4.586,84.815,4.49764,100
2021/9/1 6:45,1006.5,87.253,0,22.998,4.714,134.679,7.70032,100
2021/9/1 7:00,1006.503,85.431,0,23.403,4.671,186.899,12.0441,100
2021/9/1 7:15,1006.508,82.429,0,23.919,4.939,240.107,17.7971,100
2021/9/1 7:30,1006.512,79.738,0,24.338,5.634,293.458,22.6931,100
2021/9/1 7:45,1006.514,77.383,0,24.586,5.943,346.362,21.4022,100
2021/9/1 8:00,1006.516,75.173,0,24.821,5.974,398.354,21.0586,100
2021/9/1 8:15,1006.517,70.853,0,25.121,6.049,449.022,39.6076,100
2021/9/1 8:30,1006.518,68.579,0,25.339,6.088,497.986,46.4362,100
2021/9/1 8:45,1006.52,67.697,0,25.539,6.055,545.033,45.905,100
2021/9/1 9:00,1006.521,65.664,0,25.758,6.05,589.889,51.4689,100
2021/9/1 9:15,1006.522,63.749,0,25.956,6.133,632.249,58.9531,100
2021/9/1 9:30,1006.524,63.142,0,26.111,6.106,671.885,63.2889,100
2021/9/1 9:45,1006.525,62.065,0,26.278,6.095,708.624,67.0369,100
2021/9/1 10:00,1006.527,60.936,0,26.439,6.104,742.296,70.4624,100
2021/9/1 10:15,1006.528,60.485,0,26.561,6.057,766.993,72.9032,100
2021/9/1 10:30,1006.528,59.073,0,26.693,6.085,790.622,74.3807,100
2021/9/1 10:45,1006.528,58.638,0,26.801,6.135,812.642,78.2857,100
2021/9/1 11:00,1006.528,58.455,0,26.889,6.193,832.747,74.9684,100
2021/9/1 11:15,1006.529,58.232,0,26.973,6.25,848.279,82.2471,100
2021/9/1 11:30,1006.529,57.964,0,27.047,6.281,859.274,83.008,100
2021/9/1 11:45,1006.528,57.659,0,27.099,6.221,867.17,83.5281,100
2021/9/1 12:00,1006.526,57.072,0,27.153,6.151,870.911,83.2896,100
2021/9/1 12:15,1006.525,56.676,0,27.192,6.081,870.956,86.2135,100
2021/9/1 12:30,1006.524,56.345,0,27.22,6.046,867.456,86.2129,100
2021/9/1 12:45,1006.523,56.086,0,27.254,6.029,861.776,84.9843,100
2021/9/1 13:00,1006.523,55.872,0,27.279,5.949,857.999,80.3598,100
2021/9/1 13:15,1006.522,55.409,0,27.311,5.808,842.362,84.0424,100
2021/9/1 13:30,1006.521,55.226,0,27.324,5.692,822.974,81.0371,100
2021/9/1 13:45,1006.519,55.189,0,27.328,5.587,799.842,79.9089,100
2021/9/1 14:00,1006.518,55.199,0,27.325,5.567,773.24,72.4333,100
2021/9/1 14:15,1006.516,55.326,0,27.311,5.663,743.368,70.5195,100
2021/9/1 14:30,1006.515,55.603,0,27.279,5.858,710.16,62.4087,100
2021/9/1 14:45,1006.514,55.966,0,27.229,6.005,673.776,40.9708,100
2021/9/1 15:00,1006.514,56.424,0,27.157,6.001,634.416,53.3827,100
2021/9/1 15:15,1006.513,56.689,0,27.086,5.936,592.322,52.3212,100
2021/9/1 15:30,1006.511,56.996,0,27.003,5.811,547.725,43.856,100
2021/9/1 15:45,1006.51,57.368,0,26.907,5.609,500.833,38.2832,100
2021/9/1 16:00,1006.508,57.74,0,26.815,5.448,451.959,35.1035,100
2021/9/1 16:15,1006.507,58.018,0,26.725,5.344,401.462,39.1464,100
2021/9/1 16:30,1006.506,58.293,0,26.625,5.279,349.658,29.3552,100
2021/9/1 16:45,1006.505,58.693,0,26.505,5.253,296.87,15.3104,100
2021/9/1 17:00,1006.503,59.236,0,26.358,5.261,243.546,14.7506,100
2021/9/1 17:15,1006.501,59.875,0,26.175,5.312,190.281,10.5555,100
2021/9/1 17:30,1006.498,60.465,0,25.964,5.344,137.897,8.75662,100
2021/9/1 17:45,1006.496,61.127,0,25.726,5.35,87.699,8.60667,100
2021/9/1 18:00,1006.495,62.073,0,25.454,5.283,42.261,5.15589,100
2021/9/1 18:15,1006.494,63.618,0,25.151,5.082,8.274,2.57135,100
2021/9/1 18:30,1006.493,65.826,0,24.851,4.746,0,0.575138,100
2021/9/1 18:45,1006.491,68.283,0,24.543,4.372,0,0,100
2021/9/1 19:00,1006.489,70.679,0,24.242,3.994,0,0,100
2021/9/1 19:15,1006.487,72.624,0,23.966,3.658,0,0,100
2021/9/1 19:30,1006.487,74.417,0,23.702,3.297,0,0,100
2021/9/1 19:45,1006.486,76.038,0,23.453,2.989,0,0,100
2021/9/1 20:00,1006.485,77.609,0,23.202,2.688,0,0,100
2021/9/1 20:15,1006.485,79.014,0,22.981,2.488,0,0,100
2021/9/1 20:30,1006.484,80.272,0,22.809,2.412,0,0,100
2021/9/1 20:45,1006.48,81.449,0,22.641,2.315,0,0,100
2021/9/1 21:00,1006.477,82.425,0,22.486,2.257,0,0,100
2021/9/1 21:15,1006.474,83.238,0,22.342,2.208,0,0,100
2021/9/1 21:30,1006.472,83.92,0,22.204,2.178,0,0,100
2021/9/1 21:45,1006.471,84.53,0,22.076,2.162,0,0,100
2021/9/1 22:00,1006.47,85.044,0,21.97,2.114,0,0,100
2021/9/1 22:15,1006.469,85.669,0,21.877,2.053,0,0,100
2021/9/1 22:30,1006.467,86.356,0,21.803,1.972,0,0,100
2021/9/1 22:45,1006.465,87.008,0,21.725,1.902,0,0,100
2021/9/1 23:00,1006.464,87.489,0,21.664,1.824,0,0,100
2021/9/1 23:15,1006.463,88.144,0,21.629,1.683,0,0,100
2021/9/1 23:30,1006.463,88.895,0,21.581,1.57,0,0,100
2021/9/1 23:45,1006.461,89.644,0,21.523,1.488,0,0,100
2021/9/2 0:00,1006.465,82.551,0,21.84,2.11,0,0,100
2021/9/2 0:15,1006.462,83.537,0,21.688,2.264,0,0,100
2021/9/2 0:30,1006.459,84.648,0,21.53,2.431,0,0,100
2021/9/2 0:45,1006.458,85.678,0,21.399,2.536,0,0,100
2021/9/2 1:00,1006.457,86.481,0,21.335,2.448,0,0,100
2021/9/2 1:15,1006.456,87.04,0,21.279,2.403,0,0,100
2021/9/2 1:30,1006.454,87.37,0,21.245,2.322,0,0,100
2021/9/2 1:45,1006.452,87.594,0,21.2,2.302,0,0,100
2021/9/2 2:00,1006.45,87.696,0,21.14,2.327,0,0,100
2021/9/2 2:15,1006.448,87.649,0,21.074,2.372,0,0,100
2021/9/2 2:30,1006.447,87.537,0,21.009,2.408,0,0,100
2021/9/2 2:45,1006.448,87.297,0,20.954,2.429,0,0,100
2021/9/2 3:00,1006.448,87.057,0,20.892,2.464,0,0,100
2021/9/2 3:15,1006.447,87.01,0,20.83,2.459,0,0,100
2021/9/2 3:30,1006.445,87.227,0,20.747,2.47,0,0,100
2021/9/2 3:45,1006.443,87.701,0,20.653,2.478,0,0,100
2021/9/2 4:00,1006.442,88.11,0,20.578,2.481,0,0,100
2021/9/2 4:15,1006.441,88.494,0,20.523,2.434,0,0,100
2021/9/2 4:30,1006.44,88.908,0,20.454,2.382,0,0,100
2021/9/2 4:45,1006.438,89.135,0,20.395,2.313,0,0,100
2021/9/2 5:00,1006.437,89.185,0,20.353,2.235,0,0,100
2021/9/2 5:15,1006.435,89.195,0,20.32,2.147,0,0,100
2021/9/2 5:30,1006.434,89.267,0,20.293,2.059,0,0,100
2021/9/2 5:45,1006.434,89.33,0,20.293,1.942,0,0.0420933,100
2021/9/2 6:00,1006.435,89.384,0,20.301,1.872,6.136,1.1302,100
2021/9/2 6:15,1006.436,89.436,0,20.353,1.826,38.448,2.26916,100
2021/9/2 6:30,1006.437,89.302,0,20.497,1.779,83.449,3.60197,100
2021/9/2 6:45,1006.438,88.856,0,20.766,1.669,133.664,4.98602,100
2021/9/2 7:00,1006.44,87.919,0,21.21,1.763,186.253,6.51329,100
2021/9/2 7:15,1006.444,85.85,0,21.636,1.632,239.808,8.2186,100
2021/9/2 7:30,1006.451,82.671,0,22.257,1.472,293.484,11.3371,100
2021/9/2 7:45,1006.461,78.788,0,23.113,1.297,346.692,16.3396,100
2021/9/2 8:00,1006.468,72.141,0,23.699,2.163,398.974,17.1152,100
2021/9/2 8:15,1006.476,69.435,0,24.371,1.974,449.936,16.0753,100
2021/9/2 8:30,1006.479,61.458,0,25.066,2.035,499.201,21.2761,100
2021/9/2 8:45,1006.484,59.642,0,25.697,1.868,546.504,24.731,100
2021/9/2 9:00,1006.485,54.364,0,26.408,1.568,591.541,30.9925,100
2021/9/2 9:15,1006.489,54.356,0,27.081,1.171,634.074,34.3838,100
2021/9/2 9:30,1006.493,54.887,0,27.626,0.725,673.857,60.0191,100
2021/9/2 9:45,1006.497,55.127,0,27.685,0.359,710.692,65.2533,100
2021/9/2 10:00,1006.499,54.47,0,27.802,0.627,744.324,67.8089,100
2021/9/2 10:15,1006.501,53.959,0,27.588,1.068,774.599,70.8649,100
2021/9/2 10:30,1006.501,52.29,0,27.656,1.597,801.395,73.2108,100
2021/9/2 10:45,1006.502,52.093,0,27.654,2.009,824.491,75.9647,100
2021/9/2 11:00,1006.504,52.054,0,27.727,2.314,843.765,78.3065,100
2021/9/2 11:15,1006.505,51.726,0,27.768,2.506,859.136,71.5909,100
2021/9/2 11:30,1006.507,51.416,0,27.822,2.593,870.635,82.994,100
2021/9/2 11:45,1006.507,51.142,0,27.944,2.594,878.151,80.9046,100
2021/9/2 12:00,1006.505,50.989,0,28.039,2.605,881.631,81.1038,100
2021/9/2 12:15,1006.505,50.701,0,28.123,2.709,871.866,81.1201,100
2021/9/2 12:30,1006.504,50.513,0,28.224,2.853,859.947,80.8862,100
2021/9/2 12:45,1006.504,50.301,0,28.297,3.043,847.929,81.1552,100
2021/9/2 13:00,1006.504,50.542,0,28.333,3.224,830.688,80.8888,100
2021/9/2 13:15,1006.503,50.96,0,28.26,3.426,690.766,79.6972,100
2021/9/2 13:30,1006.5,51.254,0,28.244,3.709,703.717,78.1218,100
2021/9/2 13:45,1006.499,51.444,0,28.289,3.935,767.427,75.2848,100
2021/9/2 14:00,1006.497,51.728,0,28.282,4.133,746.661,73.2663,100
2021/9/2 14:15,1006.495,52.181,0,28.259,4.275,721.764,70.1388,100
2021/9/2 14:30,1006.494,52.523,0,28.249,4.426,691.176,67.0033,100
2021/9/2 14:45,1006.494,52.769,0,28.25,4.509,660.014,63.2074,100
2021/9/2 15:00,1006.495,52.815,0,28.25,4.372,631.532,59.5084,100
2021/9/2 15:15,1006.494,52.75,0,28.257,4.123,589.871,55.4888,100
2021/9/2 15:30,1006.492,52.544,0,28.258,3.795,545.207,51.7969,100
2021/9/2 15:45,1006.49,52.115,0,28.255,3.449,498.273,47.7789,100
2021/9/2 16:00,1006.489,51.561,0,28.259,3.173,449.332,43.2506,100
2021/9/2 16:15,1006.489,50.808,0,28.254,3.018,398.718,38.4387,100
2021/9/2 16:30,1006.489,50.073,0,28.227,2.998,346.747,33.0619,100
2021/9/2 16:45,1006.489,49.946,0,28.168,3.215,293.757,27.3234,100
2021/9/2 17:00,1006.489,50.693,0,28.037,3.821,240.162,21.4993,100
2021/9/2 17:15,1006.487,52.477,0,27.819,4.817,186.606,16.0821,100
2021/9/2 17:30,1006.484,55.187,0,27.454,5.686,133.953,10.8438,100
2021/9/2 17:45,1006.481,57.644,0,27.03,6.136,83.653,6.30556,100
2021/9/2 18:00,1006.478,60.283,0,26.546,6.384,38.542,3.10997,100
2021/9/2 18:15,1006.476,62.297,0,26.119,6.083,6.112,1.14082,100
2021/9/2 18:30,1006.474,64.373,0,25.741,5.59,0,0,100
2021/9/2 18:45,1006.472,66.527,0,25.413,5.1,0,0,100
2021/9/2 19:00,1006.468,69.024,0,25.066,4.842,0,0,100
2021/9/2 19:15,1006.465,71.685,0,24.728,4.698,0,0,100
2021/9/2 19:30,1006.463,74.336,0,24.404,4.562,0,0,100
2021/9/2 19:45,1006.461,76.627,0,24.097,4.408,0,0,100
2021/9/2 20:00,1006.459,78.395,0,23.818,4.172,0,0,100
2021/9/2 20:15,1006.458,80.009,0,23.545,3.911,0,0,100
2021/9/2 20:30,1006.457,81.61,0,23.28,3.693,0,0,100
2021/9/2 20:45,1006.454,83.038,0,23.024,3.491,0,0,100
2021/9/2 21:00,1006.451,84.199,0,22.789,3.312,0,0,100
2021/9/2 21:15,1006.45,85.156,0,22.574,3.11,0,0,100
2021/9/2 21:30,1006.449,85.969,0,22.409,3.028,0,0,100
2021/9/2 21:45,1006.449,86.936,0,22.26,2.962,0,0,100
2021/9/2 22:00,1006.449,87.83,0,22.127,2.93,0,0,100
2021/9/2 22:15,1006.448,88.564,0,22.011,2.946,0,0,100
2021/9/2 22:30,1006.447,89.196,0,21.905,3.062,0,0,100
2021/9/2 22:45,1006.446,89.745,0,21.808,3.191,0,0,100
2021/9/2 23:00,1006.444,90.276,0,21.715,3.335,0,0,100
2021/9/2 23:15,1006.443,90.749,0,21.626,3.426,0,0,100
2021/9/2 23:30,1006.443,91.229,0,21.531,3.374,0,0,100
2021/9/2 23:45,1006.442,91.699,0,21.426,3.391,0,0,100
2021/9/3 0:00,1006.432,89.823,0,21.484,3.357,0,0,100
2021/9/3 0:15,1006.429,90.642,0,21.331,3.333,0,0,100
2021/9/3 0:30,1006.426,91.329,0,21.189,3.304,0,0,100
2021/9/3 0:45,1006.424,91.811,0,21.061,3.267,0,0,100
2021/9/3 1:00,1006.423,92.078,0,20.959,3.18,0,0,100
2021/9/3 1:15,1006.421,92.24,0,20.85,3.186,0,0,100
2021/9/3 1:30,1006.418,92.331,0,20.753,3.155,0,0,100
2021/9/3 1:45,1006.416,92.294,0,20.676,3.098,0,0,100
2021/9/3 2:00,1006.414,92.263,0,20.621,2.997,0,0,100
2021/9/3 2:15,1006.413,92.349,0,20.569,2.944,0,0,100
2021/9/3 2:30,1006.412,92.455,0,20.521,2.928,0,0,100
2021/9/3 2:45,1006.413,92.397,0,20.492,2.939,0,0,100
2021/9/3 3:00,1006.414,92.212,0,20.468,2.977,0,0,100
2021/9/3 3:15,1006.414,91.958,0,20.44,3.07,0,0,100
2021/9/3 3:30,1006.413,91.729,0,20.415,3.145,0,0,100
2021/9/3 3:45,1006.412,91.548,0,20.38,3.253,0,0,100
2021/9/3 4:00,1006.411,91.593,0,20.347,3.244,0,0,100
2021/9/3 4:15,1006.41,91.914,0,20.28,3.307,0,0,100
2021/9/3 4:30,1006.408,92.372,0,20.2,3.379,0,0,100
2021/9/3 4:45,1006.407,92.875,0,20.121,3.405,0,0,100
2021/9/3 5:00,1006.406,93.469,0,20.027,3.462,0,0,100
2021/9/3 5:15,1006.405,93.745,0,19.96,3.413,0,0,100
2021/9/3 5:30,1006.403,93.759,0,19.919,3.334,0,0,100
2021/9/3 5:45,1006.403,93.708,0,19.899,3.217,0,0.01722,100
2021/9/3 6:00,1006.403,93.686,0,19.888,3.187,4.964,0.979401,100
2021/9/3 6:15,1006.404,93.713,0,19.976,3.098,35.932,2.51421,100
2021/9/3 6:30,1006.405,93.401,0,20.249,2.853,78.461,3.99938,100
2021/9/3 6:45,1006.406,92.523,0,20.7,2.973,126.637,6.82908,100
2021/9/3 7:00,1006.409,90.876,0,21.087,2.72,182.467,11.0181,100
2021/9/3 7:15,1006.416,88.357,0,21.637,2.565,236.138,14.4916,100
2021/9/3 7:30,1006.426,85.033,0,22.367,2.563,289.597,18.0139,100
2021/9/3 7:45,1006.439,82.003,0,23.253,2.872,342.558,22.9779,100
2021/9/3 8:00,1006.448,81.909,0,23.847,3.655,394.54,28.7591,100
2021/9/3 8:15,1006.458,79.583,0,24.487,3.496,445.145,35.1535,100
2021/9/3 8:30,1006.469,78.153,0,25.172,3.587,494.054,40.1709,100
2021/9/3 8:45,1006.476,77.845,0,25.637,3.887,540.958,39.0279,100
2021/9/3 9:00,1006.484,76.401,0,26.143,3.81,585.585,46.5537,100
2021/9/3 9:15,1006.49,75.237,0,26.565,4.133,627.649,42.5418,100
2021/9/3 9:30,1006.495,73.619,0,26.918,4.195,666.943,57.2948,100
2021/9/3 9:45,1006.499,72.301,0,27.203,4.224,703.299,48.6544,100
2021/9/3 10:00,1006.502,70.934,0,27.435,4.152,736.563,58.0483,100
2021/9/3 10:15,1006.505,70.031,0,27.643,4.082,756.554,62.0603,100
2021/9/3 10:30,1006.506,68.577,0,27.805,4.022,772.504,57.7101,100
2021/9/3 10:45,1006.509,67.968,0,27.953,3.94,800.86,70.8196,100
2021/9/3 11:00,1006.51,67.198,0,28.097,3.822,819.74,57.4328,100
2021/9/3 11:15,1006.512,66.273,0,28.25,3.69,837.438,60.9702,100
2021/9/3 11:30,1006.514,65.489,0,28.414,3.706,848.272,62.468,100
2021/9/3 11:45,1006.515,64.707,0,28.568,3.703,857.874,51.3697,100
2021/9/3 12:00,1006.515,63.959,0,28.713,3.678,863.942,36.7371,100
2021/9/3 12:15,1006.514,61.248,0,28.887,3.787,867.307,53.128,100
2021/9/3 12:30,1006.515,60.808,0,29.028,3.695,860.357,70.549,100
2021/9/3 12:45,1006.515,60.91,0,29.155,3.52,844.95,45.215,100
2021/9/3 13:00,1006.516,61.185,0,29.282,3.158,836.114,35.5774,100
2021/9/3 13:15,1006.517,61.358,0,29.612,2.666,817.456,54.4795,100
2021/9/3 13:30,1006.516,61.966,0,29.838,2.21,810.804,35.3149,100
2021/9/3 13:45,1006.516,62.113,0,30.35,1.481,782.472,41.7158,100
2021/9/3 14:00,1006.514,62.703,0,30.585,1.176,746.738,30.2592,100
2021/9/3 14:15,1006.511,62.955,0,29.465,1.756,368.384,37.8625,100
2021/9/3 14:30,1006.507,64.212,0,28.74,2.313,183.051,47.2476,100
2021/9/3 14:45,1006.507,64.941,0,28.569,2.344,127.578,33.7434,100
2021/9/3 15:00,1006.508,65.417,0,28.414,1.819,129.92,24.1658,100
2021/9/3 15:15,1006.507,65.534,0,28.454,1.25,162.732,27.0486,100
2021/9/3 15:30,1006.506,65.672,0,28.932,1.025,369.086,29.5023,100
2021/9/3 15:45,1006.507,64.962,0,29.286,0.989,331.52,22.8267,100
2021/9/3 16:00,1006.509,64.373,0,29.392,0.957,291.511,21.7033,100
2021/9/3 16:15,1006.51,63.661,0,29.421,0.889,247.853,14.3019,100
2021/9/3 16:30,1006.512,62.912,0,29.394,0.812,223.789,13.1234,100
2021/9/3 16:45,1006.512,62.322,0,29.415,0.755,197.724,9.74303,100
2021/9/3 17:00,1006.513,61.947,0,29.319,0.81,151.257,8.56737,100
2021/9/3 17:15,1006.514,61.868,0,29.072,1.037,105.042,6.39942,100
2021/9/3 17:30,1006.513,62.132,0,28.664,1.555,60.944,4.39655,100
2021/9/3 17:45,1006.514,62.247,0,28.456,2.338,25.35,2.33772,100
2021/9/3 18:00,1006.513,62.327,0,28.267,2.758,7.35,1.53839,100
2021/9/3 18:15,1006.51,62.609,0,27.936,3.425,0.025,0.566794,100
2021/9/3 18:30,1006.505,62.887,0,27.564,4.347,0,0,100
2021/9/3 18:45,1006.498,63.81,0,27.146,4.863,0,0,100
2021/9/3 19:00,1006.492,65.321,0,26.723,5.032,0,0,100
2021/9/3 19:15,1006.489,67.307,0,26.346,5.131,0,0,100
2021/9/3 19:30,1006.487,69.37,0,26.039,5.254,0,0,100
2021/9/3 19:45,1006.486,71.356,0,25.788,5.349,0,0,100
2021/9/3 20:00,1006.486,73.14,0,25.584,5.243,0,0,100
2021/9/3 20:15,1006.487,74.095,0,25.43,4.931,0,0,100
2021/9/3 20:30,1006.487,74.439,0,25.305,4.65,0,0,100
2021/9/3 20:45,1006.485,74.954,0,25.158,4.473,0,0,100
2021/9/3 21:00,1006.484,75.796,0,25,4.327,0,0,100
2021/9/3 21:15,1006.483,76.733,0,24.866,4.149,0,0,100
2021/9/3 21:30,1006.483,77.603,0,24.763,4.004,0,0,100
2021/9/3 21:45,1006.483,78.263,0,24.681,3.874,0,0,100
2021/9/3 22:00,1006.484,78.958,0,24.6,3.692,0,0,100
2021/9/3 22:15,1006.485,79.647,0,24.525,3.545,0,0,100
2021/9/3 22:30,1006.486,80.358,0,24.447,3.424,0,0,100
2021/9/3 22:45,1006.485,81.466,0,24.338,3.45,0,0,100
2021/9/3 23:00,1006.484,83.033,0,24.14,3.511,0,0,100
2021/9/3 23:15,1006.484,84.763,0,23.876,3.464,0,0,100
2021/9/3 23:30,1006.484,86.329,0,23.725,3.491,0,0,100
2021/9/3 23:45,1006.483,87.811,0,23.571,3.472,0,0,100
2021/9/4 0:00,1006.483,90.192,0,24.336,3.682,0,0,100
2021/9/4 0:15,1006.482,90.096,0,24.37,3.77,0,0,100
2021/9/4 0:30,1006.482,89.753,0,24.415,3.679,0,0,100
2021/9/4 0:45,1006.483,89.25,0,24.442,3.731,0,0,100
2021/9/4 1:00,1006.484,88.963,0,24.412,3.915,0,0,100
2021/9/4 1:15,1006.483,88.648,0,24.271,4.022,0,0,100
2021/9/4 1:30,1006.481,88.297,0,24.173,4.058,0,0,100
2021/9/4 1:45,1006.479,88.23,0,24.064,4,0,0,100
2021/9/4 2:00,1006.477,88.474,0,23.928,3.954,0,0,100
2021/9/4 2:15,1006.475,88.955,0,23.845,4.018,0,0,100
2021/9/4 2:30,1006.475,89.287,0,23.739,3.777,0,0,100
2021/9/4 2:45,1006.474,89.397,0,23.658,3.909,0,0,100
2021/9/4 3:00,1006.474,89.443,0,23.628,4.029,0,0,100
2021/9/4 3:15,1006.472,89.667,0,23.599,4.188,0,0,100
2021/9/4 3:30,1006.472,89.965,0,23.631,4.266,0,0,100
2021/9/4 3:45,1006.47,89.933,0,23.625,4.225,0,0,100
2021/9/4 4:00,1006.471,89.629,0,23.604,3.777,0,0,100
2021/9/4 4:15,1006.471,89.045,0,23.601,3.782,0,0,100
2021/9/4 4:30,1006.469,88.426,0,23.595,4.07,0,0,100
2021/9/4 4:45,1006.469,88.022,0,23.558,4.332,0,0,100
2021/9/4 5:00,1006.468,87.524,0,23.454,4.511,0,0,100
2021/9/4 5:15,1006.467,87.143,0,23.38,4.753,0,0,100
2021/9/4 5:30,1006.466,86.815,0,23.298,4.627,0,0,100
2021/9/4 5:45,1006.466,86.471,0,23.224,4.35,0,0,100
2021/9/4 6:00,1006.469,86.113,0,23.196,4.025,0,0.0861092,100
2021/9/4 6:15,1006.469,85.813,0,23.156,4.537,1.57,0.36974,100
2021/9/4 6:30,1006.466,86.003,0,23.119,5.333,6.507,0.685878,100
2021/9/4 6:45,1006.465,85.718,0,23.117,5.219,15.274,1.28793,100
2021/9/4 7:00,1006.466,85.272,0,23.196,5.001,31.369,1.78932,100
2021/9/4 7:15,1006.467,84.7,0,23.384,4.992,61.877,2.81065,100
2021/9/4 7:30,1006.47,84.16,0,23.587,5.054,56.02,3.15863,100
2021/9/4 7:45,1006.474,83.559,0,23.715,4.909,41.995,2.77008,100
2021/9/4 8:00,1006.478,83.234,0,23.805,4.749,29.223,6.32434,100
2021/9/4 8:15,1006.48,83.617,0,23.918,5.106,43.505,6.90697,100
2021/9/4 8:30,1006.483,84.397,0,24.032,5.044,55.331,5.56474,100
2021/9/4 8:45,1006.487,85.141,0,24.187,4.927,61.846,9.64271,100
2021/9/4 9:00,1006.491,85.892,0,24.361,5.176,78.662,11.5814,100
2021/9/4 9:15,1006.496,85.787,0,24.605,5.368,104.288,14.7918,100
2021/9/4 9:30,1006.499,84.803,0,24.904,5.854,162.412,20.9905,100
2021/9/4 9:45,1006.503,83.153,0,25.317,6.302,273.068,23.9892,100
2021/9/4 10:00,1006.507,80.444,0,25.906,6.588,476.314,18.7064,100
2021/9/4 10:15,1006.511,76.306,0,26.463,6.971,562.804,22.9904,100
2021/9/4 10:30,1006.512,73.698,0,26.617,7.211,368.476,21.0537,100
2021/9/4 10:45,1006.512,72.299,0,26.561,7.235,290.598,28.3615,100
2021/9/4 11:00,1006.513,71.729,0,26.694,6.875,468.399,30.3445,100
2021/9/4 11:15,1006.516,69.764,0,27.012,6.645,516.755,32.7438,100
2021/9/4 11:30,1006.52,67.116,0,27.469,6.764,624.812,50.6862,100
2021/9/4 11:45,1006.525,65.493,0,27.749,6.57,559.542,55.4937,100
2021/9/4 12:00,1006.525,64.612,0,27.839,6.003,452.459,49.0735,100
2021/9/4 12:15,1006.524,62.723,0,27.872,5.459,321.494,70.3995,100
2021/9/4 12:30,1006.522,61.274,0,27.948,5.437,306.877,70.6202,100
2021/9/4 12:45,1006.524,58.68,0,28.238,5.756,461.327,81.9948,100
2021/9/4 13:00,1006.524,56.914,0,28.309,6.233,414.495,82.8995,100
2021/9/4 13:15,1006.524,56.401,0,28.291,6.373,423.238,63.3095,100
2021/9/4 13:30,1006.525,57.222,0,28.184,6.766,382.856,66.4203,100
2021/9/4 13:45,1006.524,60.663,0,27.889,7.293,346.82,79.8567,100
2021/9/4 14:00,1006.518,63.52,0,27.405,7.643,262.892,44.0185,100
2021/9/4 14:15,1006.51,64.494,0,26.892,7.863,229.262,65.4857,100
2021/9/4 14:30,1006.502,62.404,0,26.462,8.17,200.302,65.8683,100
2021/9/4 14:45,1006.499,62.207,0,26.133,8.13,171.897,37.6519,100
2021/9/4 15:00,1006.498,62.383,0,25.953,8.081,163.028,65.3232,100
2021/9/4 15:15,1006.496,63.385,0,25.726,8.152,172.065,32.1475,100
2021/9/4 15:30,1006.493,63.277,0,25.559,8.014,199.412,33.879,100
2021/9/4 15:45,1006.49,61.72,0,25.418,7.632,151.607,43.1694,100
2021/9/4 16:00,1006.486,60.632,0,25.128,7.033,63.004,29.4587,100
2021/9/4 16:15,1006.482,61.235,0,24.771,6.516,36.211,39.438,100
2021/9/4 16:30,1006.477,62.55,0,24.562,6.012,27.23,23.159,100
2021/9/4 16:45,1006.474,63.438,0,24.349,5.349,21.524,29.7069,100
2021/9/4 17:00,1006.472,64.287,0,24.215,4.698,17.939,15.482,100
2021/9/4 17:15,1006.471,65.011,0,24.14,4.435,12.616,17.1994,100
2021/9/4 17:30,1006.469,65.359,0,24.069,3.712,8.666,3.38247,100
2021/9/4 17:45,1006.471,65.638,0,24.039,3.455,1.593,4.01778,100
2021/9/4 18:00,1006.477,66.07,0,24.012,3.51,0,2.26614,100
2021/9/4 18:15,1006.481,66.493,0,23.98,3.006,0,1.13009,100
2021/9/4 18:30,1006.481,66.252,0,24.037,1.724,0,0,100
2021/9/4 18:45,1006.483,65.935,0,24.072,1.414,0,0,100
2021/9/4 19:00,1006.485,65.7,0,24.071,1.418,0,0,100
2021/9/4 19:15,1006.486,65.437,0,24.083,1.275,0,0,100
2021/9/4 19:30,1006.487,65.155,0,24.11,1.004,0,0,100
2021/9/4 19:45,1006.488,64.555,0,24.148,0.735,0,0,100
2021/9/4 20:00,1006.488,64.189,0,24.162,0.581,0,0,100
2021/9/4 20:15,1006.489,64.35,0,24.148,0.691,0,0,100
2021/9/4 20:30,1006.49,64.629,0,24.099,0.896,0,0,100
2021/9/4 20:45,1006.489,64.784,0,24.047,1.018,0,0,100
2021/9/4 21:00,1006.488,65.215,0,24.003,1.097,0,0,100
2021/9/4 21:15,1006.487,65.371,0,23.998,0.967,0,0,100
2021/9/4 21:30,1006.486,65.973,0,23.978,0.827,0,0,100
2021/9/4 21:45,1006.486,66.734,0,23.92,0.861,0,0,100
2021/9/4 22:00,1006.486,67.276,0,23.843,0.971,0,0,100
2021/9/4 22:15,1006.486,67.997,0,23.751,0.88,0,0,100
2021/9/4 22:30,1006.485,68.829,0,23.798,0.538,0,0,100
